graph_id,shape_id,block_type,batch_size,seq_len,hidden_dim,intermediate_dim,dtype,candidate_id,is_baseline,rewrite_family,plan_desc,num_measure_runs,latency_p50_ms,latency_mean_ms,latency_std_ms,latency_cv,latency_rank_within_graph
g01_013,s1_seq512,transformer_mlp_swiglu,1,512,1536,3072,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.13619199395179749,0.13677226454019548,0.001844780539256727,0.01348797247350227,4
g01_013,s1_seq512,transformer_mlp_swiglu,1,512,1536,3072,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.14745600521564484,0.14786560088396072,0.002125057875587717,0.014371549994615592,6
g01_014,s1_seq512,transformer_mlp_swiglu,1,512,512,2048,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.06451199948787689,0.0686421329776446,0.008520284148515637,0.12412615661711046,2
g01_014,s1_seq512,transformer_mlp_swiglu,1,512,512,2048,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.0727040022611618,0.07379626830418905,0.002895503453651387,0.03923644813198534,6
g01_014,s1_seq512,transformer_mlp_swiglu,1,512,512,2048,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.0655359998345375,0.06669653331240018,0.0038472374841425454,0.05768272042150157,3
g01_014,s1_seq512,transformer_mlp_swiglu,1,512,512,2048,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.0655359998345375,0.0669354664782683,0.005667469878571125,0.08467065633151541,4
g01_014,s1_seq512,transformer_mlp_swiglu,1,512,512,2048,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.06348799914121628,0.06539946620663008,0.004801045410357937,0.07341107946032771,1
g01_014,s1_seq512,transformer_mlp_swiglu,1,512,512,2048,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.06860800087451935,0.07017813399434089,0.004735069346423062,0.06747214662055412,5
g01_015,s1_seq512,transformer_mlp_swiglu,1,512,768,2304,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.07884799689054489,0.07884799713889758,0.0014956478966206461,0.018968749377183708,2
g01_015,s1_seq512,transformer_mlp_swiglu,1,512,768,2304,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.08908800035715103,0.08939520046114921,0.002352230807742836,0.02631271920202367,6
g01_015,s1_seq512,transformer_mlp_swiglu,1,512,768,2304,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.08089599758386612,0.08164693117141723,0.0018305149906357567,0.022419887243436028,3
g01_015,s1_seq512,transformer_mlp_swiglu,1,512,768,2304,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.08089599758386612,0.0814762644469738,0.0022385333565485607,0.02747466850306371,4
g01_015,s1_seq512,transformer_mlp_swiglu,1,512,768,2304,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.07782399654388428,0.07891626358032226,0.0017524738728302367,0.022206751730542085,1
g01_015,s1_seq512,transformer_mlp_swiglu,1,512,768,2304,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.08191999793052673,0.08232959806919098,0.0006792449870134231,0.008250313410282603,5
g01_016,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.11059200018644333,0.11089920029044151,0.0024253897301014394,0.021870218394266325,4
g01_016,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.10239999741315842,0.10291199758648872,0.0014176642858679063,0.013775500613293225,3
g01_016,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.09318400174379349,0.09345706850290299,0.0018113199653691284,0.01938130517450229,1
g01_016,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.09318400174379349,0.09342293490966161,0.0020254039488664527,0.02167994348309635,2
g01_016,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.11059200018644333,0.11182080060243607,0.003220856860714976,0.02880373636535033,5
g01_016,s1_seq512,transformer_mlp_swiglu,1,512,1024,3072,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.11520000174641609,0.11564373498161634,0.002046861720932586,0.017699719930854632,6
g01_017,s1_seq512,transformer_mlp_swiglu,1,512,1280,2560,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.11980800330638885,0.11991040209929148,0.0021698163677836726,0.018095313916026753,5
g01_017,s1_seq512,transformer_mlp_swiglu,1,512,1280,2560,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.10649599879980087,0.10693973228335381,0.0020932953834573685,0.019574533606563086,3
g01_017,s1_seq512,transformer_mlp_swiglu,1,512,1280,2560,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.09728000313043594,0.09857706824938456,0.002871258854782604,0.02912704654107554,1
g01_017,s1_seq512,transformer_mlp_swiglu,1,512,1280,2560,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.09830400347709656,0.09891840070486069,0.001971475279097169,0.01993031898058471,2
g01_017,s1_seq512,transformer_mlp_swiglu,1,512,1280,2560,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.11878400295972824,0.1189888022840023,0.001306017040118262,0.010975965931660212,4
g01_017,s1_seq512,transformer_mlp_swiglu,1,512,1280,2560,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.12390399724245071,0.12417706449826559,0.0026430757200026456,0.021284733462511203,6
g01_018,s1_seq512,transformer_mlp_swiglu,1,512,1536,3072,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.13619199395179749,0.13639679898818333,0.0018203033917441277,0.013345645977379783,4
g01_018,s1_seq512,transformer_mlp_swiglu,1,512,1536,3072,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.12185599654912949,0.12233386586109797,0.0021272482488265,0.017388874567585807,3
g01_018,s1_seq512,transformer_mlp_swiglu,1,512,1536,3072,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.11264000087976456,0.11311786770820617,0.0016454963026898933,0.014546740811403398,1
g01_018,s1_seq512,transformer_mlp_swiglu,1,512,1536,3072,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.11264000087976456,0.11240106746554375,0.0009416102498028252,0.008377235830891672,2
g01_018,s1_seq512,transformer_mlp_swiglu,1,512,1536,3072,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.13619199395179749,0.1368063986301422,0.0026650246009163833,0.01948026282104911,5
g01_018,s1_seq512,transformer_mlp_swiglu,1,512,1536,3072,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.14028799533843994,0.14073173155387242,0.0016864086664881667,0.01198314443990626,6
g01_019,s1_seq512,transformer_mlp_swiglu,1,512,512,1024,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.048128001391887665,0.04925440065562725,0.004166643523407665,0.08459434015936261,2
g01_019,s1_seq512,transformer_mlp_swiglu,1,512,512,1024,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.06348799914121628,0.0654677327722311,0.005639339495602881,0.08613922090784351,6
g01_019,s1_seq512,transformer_mlp_swiglu,1,512,512,1024,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.058368001133203506,0.06198613370458285,0.006523307161318532,0.10523816814269611,4
g01_019,s1_seq512,transformer_mlp_swiglu,1,512,512,1024,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.06143999844789505,0.06260053279499213,0.002546081602257342,0.040671883905451706,5
g01_019,s1_seq512,transformer_mlp_swiglu,1,512,512,1024,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.04710400104522705,0.048981334269046786,0.004580103040104016,0.09350711058515124,1
g01_019,s1_seq512,transformer_mlp_swiglu,1,512,512,1024,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.05222399905323982,0.05300906573732694,0.0036605517406359234,0.0690552019681853,3
g02_000,s2_seq2048,transformer_mlp_swiglu,1,2048,768,3072,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.22118400037288666,0.22224213033914567,0.0024729611223952663,0.011127328192100576,2
g02_000,s2_seq2048,transformer_mlp_swiglu,1,2048,768,3072,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.289792001247406,0.29050879975159966,0.00253806310837143,0.008736613522694003,6
g02_000,s2_seq2048,transformer_mlp_swiglu,1,2048,768,3072,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.24780799448490143,0.24801279803117116,0.002555216854097136,0.010302762092849688,5
g02_000,s2_seq2048,transformer_mlp_swiglu,1,2048,768,3072,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.24371199309825897,0.2447701334953308,0.0031890459862031566,0.01302873819065834,4
g02_000,s2_seq2048,transformer_mlp_swiglu,1,2048,768,3072,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.2170879989862442,0.21701973527669907,0.00142217554670477,0.006553208374766024,1
g02_000,s2_seq2048,transformer_mlp_swiglu,1,2048,768,3072,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.24166400730609894,0.24234666774670283,0.0031209112098759275,0.012877879604838875,3
g02_001,s2_seq2048,transformer_mlp_swiglu,1,2048,1024,2560,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.2452479973435402,0.2459989314277967,0.003180268298909609,0.012927976070672696,4
g02_001,s2_seq2048,transformer_mlp_swiglu,1,2048,1024,2560,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.2754560112953186,0.27654826641082764,0.003116431944288024,0.011269034460908147,6
g02_001,s2_seq2048,transformer_mlp_swiglu,1,2048,1024,2560,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.24063999950885773,0.24186880042155584,0.002701496346121996,0.01116926342468945,1
g02_001,s2_seq2048,transformer_mlp_swiglu,1,2048,1024,2560,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.24268800020217896,0.24343893378973008,0.007703555424873269,0.03164471395330379,3
g02_001,s2_seq2048,transformer_mlp_swiglu,1,2048,1024,2560,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.24166399985551834,0.24207360098759334,0.0039447253686717325,0.01629556198023388,2
g02_001,s2_seq2048,transformer_mlp_swiglu,1,2048,1024,2560,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.25651200115680695,0.2575018664201101,0.003680072913129361,0.014291441706000618,5
g02_002,s2_seq2048,transformer_mlp_swiglu,1,2048,1280,2560,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.28467199206352234,0.286924801270167,0.0046355993992792145,0.0161561474600948,4
g02_002,s2_seq2048,transformer_mlp_swiglu,1,2048,1280,2560,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.3020800054073334,0.30156800150871277,0.0026669948202171436,0.008843759307600445,6
g02_002,s2_seq2048,transformer_mlp_swiglu,1,2048,1280,2560,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.27136000990867615,0.2724181334177653,0.0031337688457126903,0.011503525137612323,2
g02_002,s2_seq2048,transformer_mlp_swiglu,1,2048,1280,2560,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.2677759975194931,0.26903893450895944,0.0029314955867345647,0.010896176020340808,1
g02_002,s2_seq2048,transformer_mlp_swiglu,1,2048,1280,2560,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.2831360101699829,0.28357973297437034,0.003456745992723896,0.012189679271037021,3
g02_002,s2_seq2048,transformer_mlp_swiglu,1,2048,1280,2560,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.3020800054073334,0.30382080177466075,0.004603446092844419,0.015151846305305734,5
g02_003,s2_seq2048,transformer_mlp_swiglu,1,2048,384,1536,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.10342399775981903,0.10342399775981903,0.002258998300532889,0.021842109659877467,2
g02_003,s2_seq2048,transformer_mlp_swiglu,1,2048,384,1536,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.12390399724245071,0.12431359812617301,0.0020239661731127805,0.01628113258421288,6
g02_003,s2_seq2048,transformer_mlp_swiglu,1,2048,384,1536,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.10956799983978271,0.10936319977045059,0.0015049670074509555,0.013761183017777708,4
g02_003,s2_seq2048,transformer_mlp_swiglu,1,2048,384,1536,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.1080319993197918,0.10902186632156372,0.003213614088200873,0.0294767847646472,3
g02_003,s2_seq2048,transformer_mlp_swiglu,1,2048,384,1536,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.10239999741315842,0.1029802642762661,0.0032455408785247906,0.031516144392657104,1
g02_003,s2_seq2048,transformer_mlp_swiglu,1,2048,384,1536,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.11059200018644333,0.11144533356030782,0.0026582394115034495,0.023852406615706014,5
g02_004,s2_seq2048,transformer_mlp_swiglu,1,2048,512,2048,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.12185599654912949,0.1226410669585069,0.0035930891680148918,0.029297601995182738,2
g02_004,s2_seq2048,transformer_mlp_swiglu,1,2048,512,2048,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.15769599378108978,0.15895893226067226,0.003361918000935128,0.021149601051811382,6
g02_004,s2_seq2048,transformer_mlp_swiglu,1,2048,512,2048,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.1372160017490387,0.1377621312936147,0.0018645684821619636,0.013534695381475902,5
g02_004,s2_seq2048,transformer_mlp_swiglu,1,2048,512,2048,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.13414399325847626,0.13469012975692748,0.0011133963813648353,0.008266354656975674,4
g02_004,s2_seq2048,transformer_mlp_swiglu,1,2048,512,2048,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.12083200365304947,0.12117333586017291,0.002936259504140611,0.024231894610286922,1
g02_004,s2_seq2048,transformer_mlp_swiglu,1,2048,512,2048,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.13414399325847626,0.13455359786748886,0.002157703656240447,0.016036016059305956,3
g02_005,s2_seq2048,transformer_mlp_swiglu,1,2048,768,2048,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.14950400590896606,0.15011840164661408,0.0030330689582426505,0.02020451140548805,2
g02_005,s2_seq2048,transformer_mlp_swiglu,1,2048,768,2048,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.187391996383667,0.18841599971055983,0.002258997399912627,0.011989413868157932,6
g02_005,s2_seq2048,transformer_mlp_swiglu,1,2048,768,2048,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.16281600296497345,0.1639082670211792,0.0019236176866326777,0.011735940606242392,4
g02_005,s2_seq2048,transformer_mlp_swiglu,1,2048,768,2048,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.16281600296497345,0.16291839977105457,0.00234031297416504,0.014364939610589272,5
g02_005,s2_seq2048,transformer_mlp_swiglu,1,2048,768,2048,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.14745600521564484,0.14916266947984697,0.0031432325035353945,0.021072514419970673,1
g02_005,s2_seq2048,transformer_mlp_swiglu,1,2048,768,2048,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.16230399906635284,0.16291839828093846,0.0024992041485624584,0.01534022047192485,3
g02_006,s2_seq2048,transformer_mlp_swiglu,1,2048,1024,2048,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.17971199750900269,0.18111146440108616,0.0030461018852975235,0.016818934656459304,2
g02_006,s2_seq2048,transformer_mlp_swiglu,1,2048,1024,2048,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.22015999257564545,0.22132053077220917,0.0026798472168305778,0.012108443837001142,6
g02_006,s2_seq2048,transformer_mlp_swiglu,1,2048,1024,2048,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.1945600062608719,0.19479893545309704,0.00222286321274051,0.011411064478202565,5
g02_006,s2_seq2048,transformer_mlp_swiglu,1,2048,1024,2048,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.19251200556755066,0.1936042681336403,0.003036908339961941,0.01568616420101667,3
g02_006,s2_seq2048,transformer_mlp_swiglu,1,2048,1024,2048,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.17868799716234207,0.17984853237867354,0.002853555593577077,0.015866438028912445,1
g02_006,s2_seq2048,transformer_mlp_swiglu,1,2048,1024,2048,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.19302400201559067,0.19531093388795853,0.008369003521277894,0.04284964161852214,4
g02_007,s2_seq2048,transformer_mlp_swiglu,1,2048,1280,3840,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.3850240111351013,0.38324906726678215,0.008485139069926166,0.022140012317419695,1
g02_007,s2_seq2048,transformer_mlp_swiglu,1,2048,1280,3840,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.4904960095882416,0.4869461327791214,0.010394932307417512,0.02134719141949249,6
g02_007,s2_seq2048,transformer_mlp_swiglu,1,2048,1280,3840,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.43724799156188965,0.43492693503697716,0.007962363796576584,0.01830735959339844,4
g02_007,s2_seq2048,transformer_mlp_swiglu,1,2048,1280,3840,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.4413439929485321,0.43537066380182904,0.01148245479445183,0.026373974521348056,5
g02_007,s2_seq2048,transformer_mlp_swiglu,1,2048,1280,3840,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.40038400888442993,0.39819946587085725,0.008929896505173219,0.022425686799060984,2
g02_007,s2_seq2048,transformer_mlp_swiglu,1,2048,1280,3840,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.41676801443099976,0.4190549343824387,0.006332723486833904,0.015111917238646622,3
g02_008,s2_seq2048,transformer_mlp_swiglu,1,2048,384,1280,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.09932799637317657,0.09925973241527876,0.0014940868589094188,0.015052295856073036,3
g02_008,s2_seq2048,transformer_mlp_swiglu,1,2048,384,1280,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.11161600053310394,0.11219626714785894,0.002613151307190569,0.023290893481748395,6
g02_008,s2_seq2048,transformer_mlp_swiglu,1,2048,384,1280,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.09932799637317657,0.0993279996017615,0.0013738380389161217,0.013831326961423652,4
g02_008,s2_seq2048,transformer_mlp_swiglu,1,2048,384,1280,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.09830400347709656,0.09908906718095144,0.0016864054594365645,0.017019087043749603,2
g02_008,s2_seq2048,transformer_mlp_swiglu,1,2048,384,1280,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.09625600278377533,0.09663146883249282,0.002583556600064407,0.026736182646078882,1
g02_008,s2_seq2048,transformer_mlp_swiglu,1,2048,384,1280,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.10547199845314026,0.10605226531624794,0.0018822922712573317,0.01774872291171089,5
g02_009,s2_seq2048,transformer_mlp_swiglu,1,2048,512,1280,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.10035199671983719,0.1021610642472903,0.0034844441881440947,0.03410735992050431,1
g02_009,s2_seq2048,transformer_mlp_swiglu,1,2048,512,1280,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.1157120019197464,0.11629226853450139,0.0015793809585759114,0.013581134657351219,6
g02_009,s2_seq2048,transformer_mlp_swiglu,1,2048,512,1280,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.10342399775981903,0.10311679765582085,0.001157014664146606,0.01122042858631475,4
g02_009,s2_seq2048,transformer_mlp_swiglu,1,2048,512,1280,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.10239999741315842,0.1037994645535946,0.0026371184572385807,0.02540589653886858,3
g02_009,s2_seq2048,transformer_mlp_swiglu,1,2048,512,1280,fp16,separate_inplace_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, F.silu(gate) then inplace multiply",30,0.10035199671983719,0.10076159834861756,0.002625383194113132,0.026055394486992595,2
g02_009,s2_seq2048,transformer_mlp_swiglu,1,2048,512,1280,fp16,separate_manual_silu,0,fusion_related_gate_up_projection,"separate gate/up projections, manual gate * sigmoid(gate) * up",30,0.10547199845314026,0.10594986528158187,0.0013149093072156936,0.012410674649949507,5
g02_010,s2_seq2048,transformer_mlp_swiglu,1,2048,768,1536,fp16,baseline_separate_silu,1,fusion_related_gate_up_projection,"default: separate gate_proj and up_proj, F.silu(gate) * up",30,0.13209599256515503,0.13281279802322388,0.0026060068697017474,0.019621654753829196,1
g02_010,s2_seq2048,transformer_mlp_swiglu,1,2048,768,1536,fp16,fused_chunk_manual_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, manual gate * sigmoid(gate) * up",30,0.15360000729560852,0.15332693457603455,0.002576104836786881,0.0168013848572013,6
g02_010,s2_seq2048,transformer_mlp_swiglu,1,2048,768,1536,fp16,fused_chunk_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, chunk split, F.silu(gate) * up",30,0.13926400244235992,0.14018559853235882,0.0029719542936301187,0.021200139848488838,4
g02_010,s2_seq2048,transformer_mlp_swiglu,1,2048,768,1536,fp16,fused_split_inplace_silu,0,fusion_related_gate_up_projection,"fused gate/up projection, torch.split, F.silu(gate) then inplace multiply",30,0.1382399946451187,0.1392981305718422,0.004234324218666923,0.030397566724580667,3
